cluster_alias,cluster,supertype,subclass,class,neurotransmitter,n_cells,mean_Kif13a,median_Kif13a,fraction_expressing
1602,1518 PVR Six3 Sox3 Gaba_4,0414 PVR Six3 Sox3 Gaba_4,089 PVR Six3 Sox3 Gaba,11 CNU-HYa GABA,GABA,61,4.3286304,5.415331,0.6885245901639344
1603,2060 MS-SF Bsx Glut_1,0518 MS-SF Bsx Glut_1,115 MS-SF Bsx Glut,13 CNU-HYa Glut,Glut,12,4.958081,6.0159183,0.8333333333333334
1604,2055 MS-SF Bsx Glut_1,0518 MS-SF Bsx Glut_1,115 MS-SF Bsx Glut,13 CNU-HYa Glut,Glut,25,4.3753757,4.908014,0.8
1605,2071 MS-SF Bsx Glut_1,0518 MS-SF Bsx Glut_1,115 MS-SF Bsx Glut,13 CNU-HYa Glut,Glut-GABA,18,5.1511936,5.829174,0.8888888888888888
1606,2056 MS-SF Bsx Glut_1,0518 MS-SF Bsx Glut_1,115 MS-SF Bsx Glut,13 CNU-HYa Glut,Glut,147,3.9030209,5.0125384,0.6462585034013606
1607,2057 MS-SF Bsx Glut_1,0518 MS-SF Bsx Glut_1,115 MS-SF Bsx Glut,13 CNU-HYa Glut,Glut,38,4.2866044,5.8020344,0.6842105263157895
1608,2058 MS-SF Bsx Glut_1,0518 MS-SF Bsx Glut_1,115 MS-SF Bsx Glut,13 CNU-HYa Glut,Glut,34,3.4776533,4.9118834,0.5882352941176471
1609,2063 MS-SF Bsx Glut_1,0518 MS-SF Bsx Glut_1,115 MS-SF Bsx Glut,13 CNU-HYa Glut,Glut,48,5.0504913,6.076021,0.8125
1610,2059 MS-SF Bsx Glut_1,0518 MS-SF Bsx Glut_1,115 MS-SF Bsx Glut,13 CNU-HYa Glut,Glut,50,3.5071654,5.1004333,0.58
1611,1519 PVR Six3 Sox3 Gaba_4,0414 PVR Six3 Sox3 Gaba_4,089 PVR Six3 Sox3 Gaba,11 CNU-HYa GABA,GABA,8,3.858671,5.3134885,0.625
1612,2072 MS-SF Bsx Glut_1,0518 MS-SF Bsx Glut_1,115 MS-SF Bsx Glut,13 CNU-HYa Glut,Glut,4,3.937624,4.7754927,0.75
1613,2067 MS-SF Bsx Glut_1,0518 MS-SF Bsx Glut_1,115 MS-SF Bsx Glut,13 CNU-HYa Glut,Glut,6,6.4336658,6.316676,1.0
1615,2064 MS-SF Bsx Glut_1,0518 MS-SF Bsx Glut_1,115 MS-SF Bsx Glut,13 CNU-HYa Glut,Glut,7,5.5982056,6.858977,0.8571428571428571
1616,2061 MS-SF Bsx Glut_1,0518 MS-SF Bsx Glut_1,115 MS-SF Bsx Glut,13 CNU-HYa Glut,Glut,6,4.2962937,5.573307,0.6666666666666666
1617,2069 MS-SF Bsx Glut_1,0518 MS-SF Bsx Glut_1,115 MS-SF Bsx Glut,13 CNU-HYa Glut,Glut,16,4.185554,5.2397447,0.75
1618,2062 MS-SF Bsx Glut_1,0518 MS-SF Bsx Glut_1,115 MS-SF Bsx Glut,13 CNU-HYa Glut,Glut,3,5.602651,5.817718,1.0
