cluster_alias,cluster,supertype,subclass,class,neurotransmitter,n_cells,mean_Kif13a,median_Kif13a,fraction_expressing
24681,4017 LDT-PCG Vsx2 Lhx4 Glut_8,0913 LDT-PCG Vsx2 Lhx4 Glut_8,221 LDT-PCG Vsx2 Lhx4 Glut,23 P Glut,Glut,1,0.0,0.0,0.0
24686,4091 PB Evx2 Glut_9,0922 PB Evx2 Glut_9,222 PB Evx2 Glut,23 P Glut,Glut,1,6.5995245,6.5995245,1.0
24688,4153 PSV Pvalb Lhx2 Glut_4,0942 PSV Pvalb Lhx2 Glut_4,228 PSV Pvalb Lhx2 Glut,23 P Glut,Glut,6,2.1842618,0.0,0.3333333333333333
24689,4358 PGRN-PARN-MDRN Hoxb5 Glut_3,0975 PGRN-PARN-MDRN Hoxb5 Glut_3,243 PGRN-PARN-MDRN Hoxb5 Glut,24 MY Glut,Glut,33,5.3654656,5.9266562,0.8787878787878788
24690,4390 PGRN-PARN-MDRN Hoxb5 Glut_6,0978 PGRN-PARN-MDRN Hoxb5 Glut_6,243 PGRN-PARN-MDRN Hoxb5 Glut,24 MY Glut,Glut,19,5.1582537,5.708897,0.8421052631578947
24691,4890 MY Lhx1 Gly-Gaba_3,1091 MY Lhx1 Gly-Gaba_3,285 MY Lhx1 Gly-Gaba,27 MY GABA,GABA-Glyc,9,4.264345,4.679929,0.7777777777777778
24708,4871 MY Lhx1 Gly-Gaba_2,1090 MY Lhx1 Gly-Gaba_2,285 MY Lhx1 Gly-Gaba,27 MY GABA,GABA-Glyc,12,5.6581516,6.3494787,0.9166666666666666
24709,4847 MY Lhx1 Gly-Gaba_1,1089 MY Lhx1 Gly-Gaba_1,285 MY Lhx1 Gly-Gaba,27 MY GABA,GABA-Glyc,1,0.0,0.0,0.0
24710,4848 MY Lhx1 Gly-Gaba_1,1089 MY Lhx1 Gly-Gaba_1,285 MY Lhx1 Gly-Gaba,27 MY GABA,GABA-Glyc,2,2.9046452,2.9046452,0.5
24711,4891 MY Lhx1 Gly-Gaba_3,1091 MY Lhx1 Gly-Gaba_3,285 MY Lhx1 Gly-Gaba,27 MY GABA,GABA-Glyc,11,3.8968186,5.555355,0.6363636363636364
24712,4892 MY Lhx1 Gly-Gaba_3,1091 MY Lhx1 Gly-Gaba_3,285 MY Lhx1 Gly-Gaba,27 MY GABA,GABA-Glyc,2,2.6442997,2.6442997,0.5
24713,4872 MY Lhx1 Gly-Gaba_2,1090 MY Lhx1 Gly-Gaba_2,285 MY Lhx1 Gly-Gaba,27 MY GABA,GABA-Glyc,16,4.1218495,4.8226557,0.75
24714,4849 MY Lhx1 Gly-Gaba_1,1089 MY Lhx1 Gly-Gaba_1,285 MY Lhx1 Gly-Gaba,27 MY GABA,GABA-Glyc,12,4.737515,5.2125053,0.8333333333333334
24715,4873 MY Lhx1 Gly-Gaba_2,1090 MY Lhx1 Gly-Gaba_2,285 MY Lhx1 Gly-Gaba,27 MY GABA,GABA-Glyc,6,4.7822824,5.3911333,0.8333333333333334
24716,4893 MY Lhx1 Gly-Gaba_3,1091 MY Lhx1 Gly-Gaba_3,285 MY Lhx1 Gly-Gaba,27 MY GABA,GABA-Glyc,2,0.0,0.0,0.0
24717,4850 MY Lhx1 Gly-Gaba_1,1089 MY Lhx1 Gly-Gaba_1,285 MY Lhx1 Gly-Gaba,27 MY GABA,GABA-Glyc,15,5.785483,6.08569,0.9333333333333333
24718,4874 MY Lhx1 Gly-Gaba_2,1090 MY Lhx1 Gly-Gaba_2,285 MY Lhx1 Gly-Gaba,27 MY GABA,GABA-Glyc,22,5.8197765,6.1586485,0.9090909090909091
24719,4875 MY Lhx1 Gly-Gaba_2,1090 MY Lhx1 Gly-Gaba_2,285 MY Lhx1 Gly-Gaba,27 MY GABA,GABA-Glyc,24,4.684192,5.7018166,0.7916666666666666
