cluster_alias,cluster,supertype,subclass,class,neurotransmitter,n_cells,mean_Kif13a,median_Kif13a,fraction_expressing
3384,3387 PAG-MRN Rln3 Gaba_1,0791 PAG-MRN Rln3 Gaba_1,191 PAG-MRN Rln3 Gaba,20 MB GABA,GABA,5,2.282593,0.0,0.4
3413,3609 PRT Tcf7l2 Gaba_2,0830 PRT Tcf7l2 Gaba_2,202 PRT Tcf7l2 Gaba,20 MB GABA,GABA,1,4.732342,4.732342,1.0
3414,3610 PRT Tcf7l2 Gaba_2,0830 PRT Tcf7l2 Gaba_2,202 PRT Tcf7l2 Gaba,20 MB GABA,GABA,4,4.0538535,4.8644767,0.75
3415,3611 PRT Tcf7l2 Gaba_2,0830 PRT Tcf7l2 Gaba_2,202 PRT Tcf7l2 Gaba,20 MB GABA,GABA,1,6.3617926,6.3617926,1.0
3418,3623 PRT Tcf7l2 Gaba_4,0832 PRT Tcf7l2 Gaba_4,202 PRT Tcf7l2 Gaba,20 MB GABA,GABA,1,5.000176,5.000176,1.0
3419,3613 PRT Tcf7l2 Gaba_3,0831 PRT Tcf7l2 Gaba_3,202 PRT Tcf7l2 Gaba,20 MB GABA,GABA,1,7.2773404,7.2773404,1.0
3421,3614 PRT Tcf7l2 Gaba_3,0831 PRT Tcf7l2 Gaba_3,202 PRT Tcf7l2 Gaba,20 MB GABA,GABA,14,2.6477013,0.0,0.42857142857142855
3422,3630 PRT Tcf7l2 Gaba_4,0832 PRT Tcf7l2 Gaba_4,202 PRT Tcf7l2 Gaba,20 MB GABA,GABA,1,0.0,0.0,0.0
3425,3618 PRT Tcf7l2 Gaba_3,0831 PRT Tcf7l2 Gaba_3,202 PRT Tcf7l2 Gaba,20 MB GABA,GABA,6,5.105061,4.837564,1.0
3426,3615 PRT Tcf7l2 Gaba_3,0831 PRT Tcf7l2 Gaba_3,202 PRT Tcf7l2 Gaba,20 MB GABA,GABA,3,1.8702453,0.0,0.3333333333333333
3427,3606 PRT Tcf7l2 Gaba_1,0829 PRT Tcf7l2 Gaba_1,202 PRT Tcf7l2 Gaba,20 MB GABA,GABA,55,3.6993682,5.2408266,0.6
3428,3621 PRT Tcf7l2 Gaba_3,0831 PRT Tcf7l2 Gaba_3,202 PRT Tcf7l2 Gaba,20 MB GABA,GABA,1,5.2167892,5.2167892,1.0
3429,3619 PRT Tcf7l2 Gaba_3,0831 PRT Tcf7l2 Gaba_3,202 PRT Tcf7l2 Gaba,20 MB GABA,GABA,4,5.8757157,5.819168,1.0
3430,3772 PRT Mecom Gaba_2,0865 PRT Mecom Gaba_2,210 PRT Mecom Gaba,20 MB GABA,GABA,6,5.3401093,6.1124687,0.8333333333333334
3431,3773 PRT Mecom Gaba_2,0865 PRT Mecom Gaba_2,210 PRT Mecom Gaba,20 MB GABA,GABA,6,6.1073723,6.0813303,1.0
3432,3616 PRT Tcf7l2 Gaba_3,0831 PRT Tcf7l2 Gaba_3,202 PRT Tcf7l2 Gaba,20 MB GABA,GABA,16,3.2549305,4.6270356,0.5625
3433,3617 PRT Tcf7l2 Gaba_3,0831 PRT Tcf7l2 Gaba_3,202 PRT Tcf7l2 Gaba,20 MB GABA,GABA,4,3.0427642,2.703626,0.5
3434,3620 PRT Tcf7l2 Gaba_3,0831 PRT Tcf7l2 Gaba_3,202 PRT Tcf7l2 Gaba,20 MB GABA,GABA,7,4.8430953,6.2806416,0.7142857142857143
3474,3787 SC Tnnt1 Gli3 Gaba_2,0868 SC Tnnt1 Gli3 Gaba_2,211 SC Tnnt1 Gli3 Gaba,20 MB GABA,GABA,1,0.0,0.0,0.0
3475,3641 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_2,0835 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_2,203 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba,20 MB GABA,GABA,31,4.432131,5.8689227,0.6774193548387096
3476,3642 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_2,0835 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_2,203 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba,20 MB GABA,GABA,156,3.7454584,5.04935,0.6346153846153846
3478,3643 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_2,0835 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_2,203 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba,20 MB GABA,GABA,158,3.2613463,4.9456005,0.5443037974683544
3479,3658 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_5,0838 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_5,203 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba,20 MB GABA,GABA,160,4.834173,5.7562923,0.7875
3480,3653 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_4,0837 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_4,203 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba,20 MB GABA,GABA,134,4.021133,5.4151783,0.6791044776119403
3481,3644 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_2,0835 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_2,203 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba,20 MB GABA,GABA,121,3.7505317,5.1722555,0.628099173553719
3482,3659 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_5,0838 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_5,203 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba,20 MB GABA,GABA,58,5.635169,6.3686056,0.8793103448275862
3483,3660 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_5,0838 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_5,203 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba,20 MB GABA,GABA,73,4.482915,5.7900314,0.7123287671232876
3485,3661 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_5,0838 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_5,203 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba,20 MB GABA,GABA,31,4.467939,5.5078516,0.7419354838709677
3486,3654 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_4,0837 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_4,203 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba,20 MB GABA,GABA,106,3.510917,4.7987585,0.6226415094339622
3487,3655 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_4,0837 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_4,203 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba,20 MB GABA,GABA,117,4.346979,5.321436,0.7521367521367521
3488,3648 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_3,0836 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_3,203 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba,20 MB GABA,GABA,111,5.1772923,5.9880195,0.8198198198198198
3489,3667 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_7,0840 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_7,203 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba,20 MB GABA,GABA,285,3.917495,5.6198297,0.6175438596491228
3490,3662 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_5,0838 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_5,203 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba,20 MB GABA,GABA,60,5.53853,6.4325933,0.85
3491,3645 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_2,0835 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_2,203 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba,20 MB GABA,GABA,265,4.210901,5.43092,0.7018867924528301
3492,3656 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_4,0837 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_4,203 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba,20 MB GABA,GABA,119,4.687826,5.7534566,0.7563025210084033
3493,3668 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_7,0840 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_7,203 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba,20 MB GABA,GABA,224,4.6650805,5.9026356,0.7321428571428571
3494,3649 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_3,0836 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_3,203 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba,20 MB GABA,GABA,108,3.7665164,5.314601,0.6111111111111112
3495,3650 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_3,0836 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_3,203 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba,20 MB GABA,GABA,62,5.0790305,5.828612,0.8387096774193549
3496,3646 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_2,0835 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_2,203 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba,20 MB GABA,GABA,190,4.560524,5.751816,0.7421052631578947
