cluster_alias,cluster,supertype,subclass,class,neurotransmitter,n_cells,mean_Kif13a,median_Kif13a,fraction_expressing
2121,2511 PH-LHA Foxb1 Glut_3,0614 PH-LHA Foxb1 Glut_3,139 PH-LHA Foxb1 Glut,14 HY Glut,Glut,1,0.0,0.0,0.0
2126,2506 PH-LHA Foxb1 Glut_2,0613 PH-LHA Foxb1 Glut_2,139 PH-LHA Foxb1 Glut,14 HY Glut,Glut,1,6.803711,6.803711,1.0
2134,2321 LHA Pmch Glut_1,0572 LHA Pmch Glut_1,130 LHA Pmch Glut,14 HY Glut,Glut,2,4.8489776,4.8489776,1.0
2151,2112 LHA Barhl2 Glut_3,0526 LHA Barhl2 Glut_3,117 LHA Barhl2 Glut,13 CNU-HYa Glut,Glut,10,2.7168233,0.0,0.4
2153,2322 LHA Pmch Glut_1,0572 LHA Pmch Glut_1,130 LHA Pmch Glut,14 HY Glut,Glut,2,5.272376,5.272376,1.0
2155,2285 DMH-LHA Vgll2 Glut_1,0559 DMH-LHA Vgll2 Glut_1,127 DMH-LHA Vgll2 Glut,14 HY Glut,Glut,1,0.0,0.0,0.0
2166,2507 PH-LHA Foxb1 Glut_2,0613 PH-LHA Foxb1 Glut_2,139 PH-LHA Foxb1 Glut,14 HY Glut,Glut,1,0.0,0.0,0.0
2182,3383 ND-INC Foxd2 Glut_1,0790 ND-INC Foxd2 Glut_1,190 ND-INC Foxd2 Glut,19 MB Glut,Glut,1,6.042282,6.042282,1.0
2200,2485 PH Pitx2 Glut_2,0611 PH Pitx2 Glut_2,138 PH Pitx2 Glut,14 HY Glut,Glut,1,4.09114,4.09114,1.0
2217,2442 STN-PSTN Pitx2 Glut_3,0600 STN-PSTN Pitx2 Glut_3,135 STN-PSTN Pitx2 Glut,14 HY Glut,Glut,4,3.4299402,3.2651532,0.5
2218,2443 STN-PSTN Pitx2 Glut_3,0600 STN-PSTN Pitx2 Glut_3,135 STN-PSTN Pitx2 Glut,14 HY Glut,Glut,1,0.0,0.0,0.0
2223,2446 STN-PSTN Pitx2 Glut_3,0600 STN-PSTN Pitx2 Glut_3,135 STN-PSTN Pitx2 Glut,14 HY Glut,Glut,3,3.8985431,4.738643,0.6666666666666666
2224,2453 STN-PSTN Pitx2 Glut_5,0602 STN-PSTN Pitx2 Glut_5,135 STN-PSTN Pitx2 Glut,14 HY Glut,Glut,1,4.896567,4.896567,1.0
2225,2454 STN-PSTN Pitx2 Glut_5,0602 STN-PSTN Pitx2 Glut_5,135 STN-PSTN Pitx2 Glut,14 HY Glut,Glut,1,4.922828,4.922828,1.0
2226,2455 STN-PSTN Pitx2 Glut_5,0602 STN-PSTN Pitx2 Glut_5,135 STN-PSTN Pitx2 Glut,14 HY Glut,Glut,4,5.1220107,5.105406,1.0
2227,2437 STN-PSTN Pitx2 Glut_2,0599 STN-PSTN Pitx2 Glut_2,135 STN-PSTN Pitx2 Glut,14 HY Glut,Glut,1,0.0,0.0,0.0
2228,2438 STN-PSTN Pitx2 Glut_2,0599 STN-PSTN Pitx2 Glut_2,135 STN-PSTN Pitx2 Glut,14 HY Glut,Glut,2,5.4971905,5.4971905,1.0
2234,2435 STN-PSTN Pitx2 Glut_1,0598 STN-PSTN Pitx2 Glut_1,135 STN-PSTN Pitx2 Glut,14 HY Glut,Glut,1,0.0,0.0,0.0
2235,2447 STN-PSTN Pitx2 Glut_3,0600 STN-PSTN Pitx2 Glut_3,135 STN-PSTN Pitx2 Glut,14 HY Glut,Glut,1,0.0,0.0,0.0
2236,2439 STN-PSTN Pitx2 Glut_2,0599 STN-PSTN Pitx2 Glut_2,135 STN-PSTN Pitx2 Glut,14 HY Glut,Glut,1,5.9066525,5.9066525,1.0
2238,2441 STN-PSTN Pitx2 Glut_2,0599 STN-PSTN Pitx2 Glut_2,135 STN-PSTN Pitx2 Glut,14 HY Glut,Glut,1,0.0,0.0,0.0
2239,2448 STN-PSTN Pitx2 Glut_4,0601 STN-PSTN Pitx2 Glut_4,135 STN-PSTN Pitx2 Glut,14 HY Glut,Glut,1,5.01885,5.01885,1.0
2243,2452 STN-PSTN Pitx2 Glut_4,0601 STN-PSTN Pitx2 Glut_4,135 STN-PSTN Pitx2 Glut,14 HY Glut,Glut,1,4.577519,4.577519,1.0
2247,2073 AVPV-MEPO-SFO Tbr1 Glut_1,0519 AVPV-MEPO-SFO Tbr1 Glut_1,116 AVPV-MEPO-SFO Tbr1 Glut,13 CNU-HYa Glut,Glut,20,3.5120826,4.9130754,0.6
2248,2074 AVPV-MEPO-SFO Tbr1 Glut_1,0519 AVPV-MEPO-SFO Tbr1 Glut_1,116 AVPV-MEPO-SFO Tbr1 Glut,13 CNU-HYa Glut,Glut,6,3.001118,2.6358392,0.5
2249,2075 AVPV-MEPO-SFO Tbr1 Glut_1,0519 AVPV-MEPO-SFO Tbr1 Glut_1,116 AVPV-MEPO-SFO Tbr1 Glut,13 CNU-HYa Glut,Glut,5,4.815266,5.820849,0.8
2250,2076 AVPV-MEPO-SFO Tbr1 Glut_1,0519 AVPV-MEPO-SFO Tbr1 Glut_1,116 AVPV-MEPO-SFO Tbr1 Glut,13 CNU-HYa Glut,Glut,4,1.5731099,0.0,0.25
2251,2121 ADP-MPO Trp73 Glut_2,0528 ADP-MPO Trp73 Glut_2,118 ADP-MPO Trp73 Glut,13 CNU-HYa Glut,Glut,7,4.2594075,5.1475,0.7142857142857143
2252,2096 AVPV-MEPO-SFO Tbr1 Glut_5,0523 AVPV-MEPO-SFO Tbr1 Glut_5,116 AVPV-MEPO-SFO Tbr1 Glut,13 CNU-HYa Glut,Glut,25,1.9054518,0.0,0.32
2253,2113 ADP-MPO Trp73 Glut_1,0527 ADP-MPO Trp73 Glut_1,118 ADP-MPO Trp73 Glut,13 CNU-HYa Glut,Glut,7,5.1876593,5.7982526,0.8571428571428571
2254,2077 AVPV-MEPO-SFO Tbr1 Glut_1,0519 AVPV-MEPO-SFO Tbr1 Glut_1,116 AVPV-MEPO-SFO Tbr1 Glut,13 CNU-HYa Glut,Glut,18,3.6788342,4.9942055,0.6111111111111112
2255,2088 AVPV-MEPO-SFO Tbr1 Glut_3,0521 AVPV-MEPO-SFO Tbr1 Glut_3,116 AVPV-MEPO-SFO Tbr1 Glut,13 CNU-HYa Glut,Glut,9,2.5672665,0.0,0.4444444444444444
2256,2092 AVPV-MEPO-SFO Tbr1 Glut_4,0522 AVPV-MEPO-SFO Tbr1 Glut_4,116 AVPV-MEPO-SFO Tbr1 Glut,13 CNU-HYa Glut,Glut,13,3.8704312,5.301132,0.6923076923076923
2258,2097 AVPV-MEPO-SFO Tbr1 Glut_5,0523 AVPV-MEPO-SFO Tbr1 Glut_5,116 AVPV-MEPO-SFO Tbr1 Glut,13 CNU-HYa Glut,Glut,20,4.200589,5.2990675,0.7
2259,2098 AVPV-MEPO-SFO Tbr1 Glut_5,0523 AVPV-MEPO-SFO Tbr1 Glut_5,116 AVPV-MEPO-SFO Tbr1 Glut,13 CNU-HYa Glut,Glut,8,3.8840404,5.8175664,0.625
2260,2079 AVPV-MEPO-SFO Tbr1 Glut_2,0520 AVPV-MEPO-SFO Tbr1 Glut_2,116 AVPV-MEPO-SFO Tbr1 Glut,13 CNU-HYa Glut,Glut,9,1.9185265,0.0,0.3333333333333333
2261,2084 AVPV-MEPO-SFO Tbr1 Glut_3,0521 AVPV-MEPO-SFO Tbr1 Glut_3,116 AVPV-MEPO-SFO Tbr1 Glut,13 CNU-HYa Glut,Glut,10,5.268252,5.523781,0.9
2262,2089 AVPV-MEPO-SFO Tbr1 Glut_3,0521 AVPV-MEPO-SFO Tbr1 Glut_3,116 AVPV-MEPO-SFO Tbr1 Glut,13 CNU-HYa Glut,Glut,18,3.6260805,5.236082,0.6111111111111112
2263,2090 AVPV-MEPO-SFO Tbr1 Glut_3,0521 AVPV-MEPO-SFO Tbr1 Glut_3,116 AVPV-MEPO-SFO Tbr1 Glut,13 CNU-HYa Glut,Glut,7,3.460731,5.466288,0.5714285714285714
2264,2091 AVPV-MEPO-SFO Tbr1 Glut_3,0521 AVPV-MEPO-SFO Tbr1 Glut_3,116 AVPV-MEPO-SFO Tbr1 Glut,13 CNU-HYa Glut,Glut,11,3.4220498,5.2373667,0.5454545454545454
2265,2085 AVPV-MEPO-SFO Tbr1 Glut_3,0521 AVPV-MEPO-SFO Tbr1 Glut_3,116 AVPV-MEPO-SFO Tbr1 Glut,13 CNU-HYa Glut,Glut,12,3.375432,2.9178014,0.5
2266,2086 AVPV-MEPO-SFO Tbr1 Glut_3,0521 AVPV-MEPO-SFO Tbr1 Glut_3,116 AVPV-MEPO-SFO Tbr1 Glut,13 CNU-HYa Glut,Glut,16,3.203193,2.604999,0.5
2267,2087 AVPV-MEPO-SFO Tbr1 Glut_3,0521 AVPV-MEPO-SFO Tbr1 Glut_3,116 AVPV-MEPO-SFO Tbr1 Glut,13 CNU-HYa Glut,Glut,13,3.3067343,5.4495134,0.5384615384615384
2269,2080 AVPV-MEPO-SFO Tbr1 Glut_2,0520 AVPV-MEPO-SFO Tbr1 Glut_2,116 AVPV-MEPO-SFO Tbr1 Glut,13 CNU-HYa Glut,Glut,18,2.6750631,4.1829233,0.5555555555555556
2270,2081 AVPV-MEPO-SFO Tbr1 Glut_2,0520 AVPV-MEPO-SFO Tbr1 Glut_2,116 AVPV-MEPO-SFO Tbr1 Glut,13 CNU-HYa Glut,Glut,6,5.1957226,6.0920095,0.8333333333333334
