cluster_alias,cluster,supertype,subclass,class,neurotransmitter,n_cells,mean_Kif13a,median_Kif13a,fraction_expressing
5204,5271 OPC NN_2,1180 OPC NN_2,326 OPC NN,31 OPC-Oligo,,10,6.895336,7.63004,0.9
5206,5267 OPC NN_1,1179 OPC NN_1,326 OPC NN,31 OPC-Oligo,,5,5.46822,6.917605,0.8
5207,5270 OPC NN_1,1179 OPC NN_1,326 OPC NN,31 OPC-Oligo,,14,6.2088623,6.9801884,0.8571428571428571
5208,5268 OPC NN_1,1179 OPC NN_1,326 OPC NN,31 OPC-Oligo,,6,4.7214866,6.63777,0.6666666666666666
5211,5272 COP NN_1,1181 COP NN_1,327 Oligo NN,31 OPC-Oligo,,111,5.5287433,6.6679583,0.8018018018018018
5212,5273 COP NN_1,1181 COP NN_1,327 Oligo NN,31 OPC-Oligo,,44,4.538525,5.9235516,0.7045454545454546
5214,5275 COP NN_1,1181 COP NN_1,327 Oligo NN,31 OPC-Oligo,,12,5.394865,6.344825,0.8333333333333334
5215,5276 COP NN_1,1181 COP NN_1,327 Oligo NN,31 OPC-Oligo,,10,6.0898304,6.5765305,0.9
5218,5279 NFOL NN_2,1182 NFOL NN_2,327 Oligo NN,31 OPC-Oligo,,18,5.6149535,5.747431,0.9444444444444444
5220,5280 NFOL NN_2,1182 NFOL NN_2,327 Oligo NN,31 OPC-Oligo,,19,5.1427913,5.9972606,0.8421052631578947
5222,5281 NFOL NN_2,1182 NFOL NN_2,327 Oligo NN,31 OPC-Oligo,,14,7.069711,7.2360997,1.0
5230,5284 MOL NN_4,1184 MOL NN_4,327 Oligo NN,31 OPC-Oligo,,2626,7.5425606,7.9427023,0.9501142421934501
5231,5285 MOL NN_4,1184 MOL NN_4,327 Oligo NN,31 OPC-Oligo,,3052,8.145005,8.6795845,0.9416775884665793
5232,5286 MOL NN_4,1184 MOL NN_4,327 Oligo NN,31 OPC-Oligo,,161,6.5988936,6.9512215,0.9440993788819876
5233,5287 MOL NN_4,1184 MOL NN_4,327 Oligo NN,31 OPC-Oligo,,27,7.231178,8.470658,0.8518518518518519
5234,5282 MFOL NN_3,1183 MFOL NN_3,327 Oligo NN,31 OPC-Oligo,,90,7.97861,8.159959,0.9777777777777777
5236,5283 MFOL NN_3,1183 MFOL NN_3,327 Oligo NN,31 OPC-Oligo,,9,7.3545465,7.2317705,1.0
