cluster_alias,cluster,supertype,subclass,class,neurotransmitter,n_cells,mean_Kif13a,median_Kif13a,fraction_expressing
2217,2442 STN-PSTN Pitx2 Glut_3,0600 STN-PSTN Pitx2 Glut_3,135 STN-PSTN Pitx2 Glut,14 HY Glut,Glut,56,5.0176573,5.7129326,0.8571428571428571
2218,2443 STN-PSTN Pitx2 Glut_3,0600 STN-PSTN Pitx2 Glut_3,135 STN-PSTN Pitx2 Glut,14 HY Glut,Glut,8,5.4090395,6.273924,0.875
2219,2429 STN-PSTN Pitx2 Glut_1,0598 STN-PSTN Pitx2 Glut_1,135 STN-PSTN Pitx2 Glut,14 HY Glut,Glut,15,4.3214917,5.595399,0.7333333333333333
2220,2430 STN-PSTN Pitx2 Glut_1,0598 STN-PSTN Pitx2 Glut_1,135 STN-PSTN Pitx2 Glut,14 HY Glut,Glut,43,5.504079,5.885515,0.9069767441860465
2221,2444 STN-PSTN Pitx2 Glut_3,0600 STN-PSTN Pitx2 Glut_3,135 STN-PSTN Pitx2 Glut,14 HY Glut,Glut,7,4.1101437,5.635969,0.7142857142857143
2222,2445 STN-PSTN Pitx2 Glut_3,0600 STN-PSTN Pitx2 Glut_3,135 STN-PSTN Pitx2 Glut,14 HY Glut,Glut,19,4.6208797,5.824513,0.7894736842105263
2223,2446 STN-PSTN Pitx2 Glut_3,0600 STN-PSTN Pitx2 Glut_3,135 STN-PSTN Pitx2 Glut,14 HY Glut,Glut,5,5.9393153,5.995,1.0
2224,2453 STN-PSTN Pitx2 Glut_5,0602 STN-PSTN Pitx2 Glut_5,135 STN-PSTN Pitx2 Glut,14 HY Glut,Glut,1,4.535748,4.535748,1.0
2225,2454 STN-PSTN Pitx2 Glut_5,0602 STN-PSTN Pitx2 Glut_5,135 STN-PSTN Pitx2 Glut,14 HY Glut,Glut,43,5.0733767,5.4536123,0.8837209302325582
2226,2455 STN-PSTN Pitx2 Glut_5,0602 STN-PSTN Pitx2 Glut_5,135 STN-PSTN Pitx2 Glut,14 HY Glut,Glut,39,4.410723,5.397538,0.7692307692307693
